date,temp,rh,pop,wDir,wSpeed
2015011318, -2, 52, 0.00, 264, 0
2015011319, -3, 49, 0.00, 320, 0
2015011320, -3, 48, 0.00, 218, 0
2015011321, -1, 52, 0.00, 281, 2
2015011322, -3, 50, 0.00, 105, 0
2015011323     ,999999,999999,999999,999999,999999
2015011400, -1, 56, 0.00, 303, 0
2015011401, -1, 57, 0.00, 0, 0
2015011402, -4, 56, 0.00, 11, 0
2015011403, -3, 62, 0.00, 119, 2
2015011404, -5, 60, 0.00, 269, 0
2015011405, -7, 66, 0.00, 28, 0
2015011406, -1, 60, 0.00, 221, 4
2015011407, -3, 58, 0.00, 235, 1
2015011408, -2, 64, 0.00, 252, 4
2015011409, -2, 66, 0.00, 45, 4
2015011410, -4, 62, 0.00, 9, 0
2015011411, 0, 57, 0.00, 34, 2
2015011412, -1, 51, 0.00, 289, 1
2015011413, 1, 49, 0.00, 343, 3
2015011414, 1, 47, 0.00, 6, 4
2015011415, -1, 49, 0.00, 34, 2
2015011416, -1, 49, 0.00, 9, 1
2015011417, -2, 53, 0.00, 31, 1
2015011418, -1, 59, 0.00, 337, 3
2015011419, -5, 63, 0.00, 207, 0
2015011420, -3, 67, 0.00, 23, 2
2015011421, -6, 72, 0.00, 34, 0
2015011422, -9, 74, 0.00, 17, 0
2015011423     ,999999,999999,999999,999999,999999
2015011500, -11, 80, 0.00, 343, 0
2015011501, -8, 80, 0.00, 14, 3
2015011502, -10, 77, 0.00, 346, 0
2015011503, -8, 83, 0.00, 349, 3
2015011504, -10, 82, 0.00, 354, 2
2015011505, -10, 82, 0.00, 286, 3
2015011506, -13, 82, 0.00, 332, 0
2015011507, -10, 85, 0.00, 0, 3
2015011508, -10, 81, 0.00, 300, 3
2015011509, -11, 81, 0.00, 334, 0
2015011510, -6, 79, 0.00, 312, 2
2015011511, -3, 67, 0.00, 3, 2
2015011512, -1, 58, 0.00, 26, 0
2015011513, 1, 50, 0.00, 173, 2
2015011514, 2, 36, 0.00, 190, 5
2015011515, 1, 37, 0.00, 275, 3
2015011516, 1, 46, 0.00, 312, 3
2015011517, 1, 44, 0.00, 332, 4
2015011518, -3, 45, 0.00, 272, 1
2015011519, -3, 52, 0.00, 266, 1
2015011520, -4, 58, 0.00, 309, 2
2015011521, -5, 60, 0.00, 283, 4
2015011522, -6, 62, 0.00, 320, 2
2015011523     ,999999,999999,999999,999999,999999
2015011600, -7, 63, 0.00, 303, 4
2015011601, -8, 51, 0.00, 351, 3
2015011602, -8, 52, 0.00, 303, 3
2015011603, -7, 57, 0.00, 286, 3
2015011604, -9, 55, 0.00, 337, 3
2015011605, -10, 56, 0.00, 332, 2
2015011606, -8, 59, 0.00, 329, 3
2015011607, -9, 60, 0.00, 337, 3
2015011608, -9, 66, 0.00, 102, 3
2015011609, -7, 58, 0.00, 65, 3
2015011610, -7, 48, 0.00, 11, 2
2015011611, -5, 38, 0.00, 337, 7
2015011612, -4, 32, 0.00, 357, 5
2015011613, -1, 31, 0.00, 11, 8
2015011614, -2, 27, 0.00, 320, 6
2015011615, 1, 27, 0.00, 17, 7
2015011616, 0, 26, 0.00, 326, 6
2015011617, -3, 25, 0.00, 357, 4
2015011618, -5, 30, 0.00, 82, 2
2015011619, -4, 37, 0.00, 357, 3
2015011620, -7, 43, 0.00, 283, 2
2015011621, -8, 50, 0.00, 244, 2
2015011622, -13, 52, 0.00, 292, 0
2015011623     ,999999,999999,999999,999999,999999
2015011700, -12, 62, 0.00, 14, 2
2015011701, -12, 62, 0.00, 247, 2
2015011702, -16, 67, 0.00, 337, 0
2015011703, -16, 70, 0.00, 349, 1
2015011704, -13, 69, 0.00, 14, 2
2015011705, -14, 68, 0.00, 337, 2
2015011706, -16, 72, 0.00, 20, 0
2015011707, -17, 68, 0.00, 0, 0
2015011708, -14, 72, 0.00, 210, 0
2015011709, -10, 64, 0.00, 343, 2
2015011710, -8, 58, 0.00, 20, 0
2015011711, -6, 40, 0.00, 34, 0
2015011712, -3, 33, 0.00, 357, 0
2015011713, 0, 29, 0.00, 224, 2
2015011714, 1, 29, 0.00, 150, 0
2015011715, 0, 21, 0.00, 62, 1
2015011716, 1, 24, 0.00, 190, 2
2015011717, -1, 24, 0.00, 184, 0
2015011718, -2, 26, 0.00, 181, 0
2015011719, -2, 29, 0.00, 295, 0
2015011720, -2, 32, 0.00, 275, 3
2015011721, -1, 46, 0.00, 275, 4
2015011722, -1, 55, 0.00, 264, 5
2015011723     ,999999,999999,999999,999999,999999
2015011800, -3, 63, 0.00, 283, 3
2015011801, -5, 67, 0.00, 255, 0
2015011802, -3, 69, 0.00, 275, 4
2015011803, -3, 67, 0.00, 292, 5
2015011804, -3, 63, 0.00, 269, 3
2015011805, -2, 58, 0.00, 286, 5
2015011806, -6, 67, 0.00, 252, 1
2015011807, -6, 62, 0.00, 255, 3
2015011808, -6, 62, 0.10, 283, 2
2015011809, -5, 50, 0.00, 264, 4
2015011810, -2, 46, 0.00, 303, 12
2015011811, -2, 42, 0.00, 295, 13
2015011812, -1, 38, 0.00, 300, 10
2015011813, -1, 39, 0.00, 309, 11
2015011814, -3, 31, 0.00, 283, 8
2015011815, 0, 37, 0.00, 323, 6
2015011816, -3, 34, 0.00, 320, 4
2015011817, -4, 34, 0.00, 269, 4
2015011818, -3, 37, 0.00, 312, 7
2015011819, -6, 37, 0.00, 286, 2
2015011820, -8, 41, 0.00, 244, 0
2015011821, -11, 49, 0.00, 105, 0
2015011822, -10, 57, 0.00, 357, 2
2015011823     ,999999,999999,999999,999999,999999
2015011900, -14, 63, 0.00, 337, 0
2015011901, -15, 64, 0.00, 337, 1
2015011902, -14, 63, 0.00, 264, 1
2015011903, -13, 69, 0.00, 309, 3
2015011904, -15, 71, 0.00, 326, 0
2015011905, -14, 74, 0.00, 295, 2
2015011906, -14, 73, 0.00, 298, 2
2015011907, -13, 72, 0.00, 357, 2
2015011908, -14, 68, 0.00, 241, 0
2015011909, -9, 68, 0.00, 312, 2
2015011910, -5, 44, 0.00, 266, 0
2015011911, 0, 27, 0.00, 232, 0
2015011912, 2, 20, 0.00, 74, 0
2015011913, 3, 19, 0.00, 82, 1
2015011914, 7, 17, 0.00, 164, 3
2015011915, 6, 15, 0.00, 108, 1
2015011916, 8, 16, 0.00, 99, 3
2015011917, 4, 15, 0.00, 94, 0
2015011918, -1, 22, 0.00, 20, 0
2015011919, -2, 29, 0.00, 0, 2
2015011920, -4, 34, 0.00, 309, 0
2015011921, -8, 37, 0.00, 26, 1
2015011922, -6, 45, 0.00, 343, 2
2015011923     ,999999,999999,999999,999999,999999
2015012000, -8, 50, 0.00, 281, 0
2015012001, -8, 52, 0.00, 315, 0
2015012002, -11, 53, 0.00, 357, 0
2015012003, -9, 59, 0.00, 11, 3
2015012004, -12, 59, 0.00, 26, 0
2015012005, -10, 53, 0.00, 255, 1
2015012006, -9, 60, 0.00, 119, 4
2015012007, -11, 59, 0.00, 320, 0
2015012008, -10, 57, 0.00, 37, 0
2015012009, -4, 50, 0.00, 96, 3
2015012010, -1, 27, 0.00, 82, 4
2015012011, 1, 22, 0.00, 122, 1
2015012012, 2, 20, 0.00, 278, 2
2015012013, 3, 24, 0.00, 337, 6
2015012014, 3, 25, 0.00, 303, 8
2015012015, 1, 24, 0.00, 315, 8
2015012016, 1, 24, 0.00, 292, 7
2015012017, -1, 26, 0.00, 320, 5
2015012018, 0, 30, 0.00, 334, 3
2015012019, -3, 35, 0.00, 14, 2
2015012020, -4, 37, 0.00, 9, 0
2015012021, -4, 47, 0.00, 9, 2
2015012022, -4, 54, 0.00, 343, 4
2015012023     ,999999,999999,999999,999999,999999
2015012100, -6, 59, 0.00, 357, 2
2015012101, -8, 53, 0.00, 303, 3
2015012102, -11, 59, 0.00, 23, 1
2015012103, -10, 63, 0.00, 28, 2
2015012104, -9, 57, 0.00, 28, 3
2015012105, -11, 56, 0.00, 116, 1
2015012106, -12, 63, 0.00, 303, 2
2015012107, -12, 64, 0.00, 88, 0
2015012108, -13, 68, 0.00, 150, 0
2015012109, -10, 54, 0.00, 71, 0
2015012110, -8, 44, 0.00, 303, 0
2015012111, -5, 38, 0.00, 0, 1
2015012112, -2, 35, 0.00, 354, 3
2015012113, 0, 31, 0.00, 179, 3
2015012114, 1, 28, 0.00, 238, 4
2015012115, -1, 24, 0.00, 354, 0
2015012116, -1, 22, 0.00, 247, 2
2015012117, 1, 25, 0.00, 77, 0
2015012118, -4, 27, 0.00, 9, 0
2015012119, -5, 36, 0.00, 275, 2
2015012120, -10, 41, 0.00, 337, 0
2015012121, -12, 45, 0.00, 303, 0
2015012122, -13, 49, 0.00, 303, 0
2015012123     ,999999,999999,999999,999999,999999
2015012200, -12, 57, 0.00, 6, 2
2015012201, -12, 54, 0.00, 9, 2
2015012202, -12, 55, 0.00, 0, 3
2015012203, -14, 61, 0.00, 323, 2
2015012204, -15, 62, 0.00, 334, 0
2015012205, -15, 58, 0.00, 0, 1
2015012206, -15, 60, 0.00, 289, 3
2015012207, -16, 64, 0.00, 332, 2
2015012208, -15, 62, 0.00, 354, 2
2015012209, -11, 43, 0.00, 45, 1
2015012210, -6, 32, 0.00, 3, 0
2015012211, 0, 24, 0.00, 111, 2
