date,temp,rh,pop,wDir,wSpeed
2015011716, 2, 32, 0.00, 221, 7
2015011717, 1, 35, 0.00, 190, 7
2015011718, -1, 36, 0.00, 153, 5
2015011719, -2, 39, 0.00, 196, 3
2015011720, 0, 40, 0.00, 196, 8
2015011721, -2, 39, 0.00, 207, 4
2015011722, 0, 41, 0.00, 187, 6
2015011723     ,999999,999999,999999,999999,999999
2015011800, -2, 44, 0.00, 218, 4
2015011801, -3, 49, 0.00, 241, 3
2015011802, -1, 63, 0.00, 224, 5
2015011803, -4, 67, 0.00, 261, 5
2015011804, -2, 68, 0.00, 258, 5
2015011805, -2, 67, 0.00, 275, 10
2015011806, -2, 69, 0.00, 264, 8
2015011807, -2, 67, 0.00, 312, 6
2015011808, -3, 70, 0.00, 275, 8
2015011809, -2, 69, 0.00, 258, 8
2015011810, -2, 54, 0.00, 275, 9
2015011811, -1, 45, 0.00, 292, 12
2015011812, -1, 37, 0.00, 286, 13
2015011813, 2, 37, 0.00, 283, 15
2015011814, 3, 28, 0.00, 286, 15
2015011815, 3, 22, 0.00, 303, 15
2015011816, 1, 18, 0.00, 283, 10
2015011817, 3, 21, 0.00, 306, 11
2015011818, -1, 21, 0.00, 295, 7
2015011819, 1, 28, 0.00, 283, 4
2015011820, -1, 26, 0.00, 272, 4
2015011821, -2, 27, 0.00, 258, 5
2015011822, 1, 25, 0.00, 298, 6
2015011823     ,999999,999999,999999,999999,999999
2015011900, -2, 24, 0.00, 105, 0
2015011901, -3, 26, 0.00, 145, 3
2015011902, -4, 28, 0.00, 139, 2
2015011903, -4, 26, 0.00, 145, 4
2015011904, -3, 31, 0.00, 136, 6
2015011905, -3, 30, 0.00, 145, 8
2015011906, -4, 27, 0.00, 139, 4
2015011907, -2, 30, 0.00, 173, 7
2015011908, -3, 27, 0.00, 167, 2
2015011909, -2, 25, 0.00, 136, 2
2015011910, 1, 23, 0.00, 159, 1
2015011911, 6, 19, 0.00, 249, 6
2015011912, 7, 15, 0.00, 210, 9
2015011913, 9, 15, 0.00, 204, 10
2015011914, 10, 14, 0.00, 210, 9
2015011915, 8, 12, 0.00, 190, 7
2015011916, 11, 13, 0.00, 213, 8
2015011917, 9, 15, 0.00, 184, 9
2015011918, 4, 16, 0.00, 181, 3
2015011919, 5, 22, 0.00, 198, 6
2015011920, 2, 28, 0.00, 187, 4
2015011921, 1, 35, 0.00, 184, 4
2015011922, 3, 39, 0.00, 193, 5
2015011923     ,999999,999999,999999,999999,999999
2015012000, 2, 44, 0.00, 204, 4
2015012001, 0, 46, 0.00, 184, 4
2015012002, 1, 47, 0.00, 179, 3
2015012003, 3, 49, 0.00, 187, 6
2015012004, 1, 48, 0.00, 196, 3
2015012005, 3, 47, 0.00, 164, 4
2015012006, 1, 45, 0.00, 147, 2
2015012007, 1, 44, 0.00, 190, 1
2015012008, 1, 58, 0.00, 286, 2
2015012009, -1, 55, 0.00, 71, 0
2015012010, -1, 46, 0.00, 26, 2
2015012011, 3, 41, 0.00, 187, 0
2015012012, 6, 57, 0.00, 326, 4
2015012013, 5, 42, 0.00, 323, 2
2015012014, 8, 41, 0.00, 204, 4
2015012015, 9, 41, 0.00, 232, 4
2015012016, 8, 31, 0.00, 249, 4
2015012017, 6, 22, 0.00, 303, 6
2015012018, 5, 20, 0.00, 315, 4
2015012019, 4, 21, 0.00, 306, 8
2015012020, 3, 22, 0.00, 295, 7
2015012021, 3, 23, 0.00, 309, 6
2015012022, 4, 27, 0.00, 334, 5
2015012023     ,999999,999999,999999,999999,999999
2015012100, 2, 28, 0.00, 346, 8
2015012101, -1, 28, 0.00, 337, 6
2015012102, -1, 30, 0.00, 323, 5
2015012103, 0, 33, 0.00, 343, 7
2015012104, -3, 34, 0.00, 3, 5
2015012105, -4, 36, 0.00, 340, 3
2015012106, -3, 41, 0.00, 312, 5
2015012107, -5, 40, 0.00, 334, 4
2015012108, -3, 43, 0.00, 340, 4
2015012109, -2, 42, 0.00, 0, 5
2015012110, -1, 40, 0.00, 343, 5
2015012111, 0, 36, 0.00, 329, 6
2015012112, 1, 33, 0.00, 357, 6
2015012113, -1, 21, 0.00, 337, 6
2015012114, 0, 19, 0.00, 334, 4
2015012115, 1, 19, 0.00, 346, 5
2015012116, 3, 20, 0.00, 357, 3
2015012117, 1, 18, 0.00, 334, 1
2015012118, -1, 17, 0.00, 43, 1
2015012119, -1, 18, 0.00, 74, 1
2015012120, 1, 19, 0.00, 309, 3
2015012121, -1, 25, 0.00, 269, 3
2015012122, -3, 20, 0.00, 312, 0
2015012123     ,999999,999999,999999,999999,999999
2015012200, -6, 30, 0.00, 147, 3
2015012201, -6, 32, 0.00, 159, 2
2015012202, -6, 45, 0.00, 196, 3
2015012203, -6, 51, 0.00, 170, 3
2015012204, -6, 53, 0.00, 173, 3
2015012205, -7, 56, 0.00, 181, 2
2015012206, -7, 57, 0.00, 170, 2
2015012207, -7, 58, 0.00, 190, 3
2015012208, -5, 60, 0.00, 170, 4
2015012209, -4, 54, 0.00, 142, 3
2015012210, -2, 49, 0.00, 179, 4
2015012211, 0, 44, 0.00, 204, 8
2015012212, 1, 38, 0.00, 204, 7
2015012213, 3, 30, 0.00, 213, 8
2015012214, 3, 30, 0.00, 221, 4
2015012215, 4, 29, 0.00, 215, 6
2015012216, 4, 30, 0.00, 201, 6
2015012217, 1, 29, 0.00, 193, 4
2015012218, 0, 33, 0.00, 198, 4
2015012219, 1, 40, 0.00, 184, 8
2015012220, 0, 43, 0.00, 190, 7
2015012221, -1, 45, 0.00, 176, 7
2015012222, -3, 46, 0.00, 196, 5
2015012223     ,999999,999999,999999,999999,999999
2015012300, -4, 49, 0.00, 173, 3
2015012301, -3, 49, 0.00, 159, 4
2015012302, -3, 50, 0.00, 159, 3
2015012303, -5, 54, 0.00, 133, 3
2015012304, -4, 52, 0.00, 184, 2
2015012305, -5, 54, 0.00, 173, 1
2015012306, -5, 55, 0.00, 0, 0
2015012307, -5, 64, 0.00, 230, 0
2015012308, -7, 64, 0.00, 283, 0
2015012309, -6, 59, 0.00, 315, 0
2015012310, -4, 53, 0.00, 31, 0
2015012311, -1, 44, 0.00, 298, 1
2015012312, 1, 35, 0.00, 37, 0
2015012313, 3, 29, 0.00, 357, 3
2015012314, 7, 27, 0.00, 306, 2
2015012315, 6, 22, 0.00, 14, 1
2015012316, 10, 22, 0.00, 306, 3
2015012317, 6, 21, 0.00, 62, 1
2015012318, 6, 23, 0.00, 108, 1
2015012319, 6, 27, 0.00, 210, 2
2015012320, 5, 27, 0.00, 170, 4
2015012321, 1, 32, 0.00, 125, 2
