date,temp,rh,pop,wDir,wSpeed
2015011409, -8, 65, 999999, 300, 0
2015011410, -4, 63, 999999, 119, 0
2015011411, -2, 55, 999999, 111, 2
2015011412, 0, 47, 999999, 54, 2
2015011413, -1, 42, 999999, 108, 0
2015011414, 1, 43, 999999, 85, 3
2015011415, -1, 43, 999999, 91, 2
2015011416, 1, 50, 999999, 74, 2
2015011417, 0, 55, 999999, 68, 3
2015011418, -3, 58, 999999, 62, 1
2015011419, -4, 64, 999999, 82, 0
2015011420, -3, 67, 999999, 351, 2
2015011421, -6, 68, 999999, 275, 0
2015011422, -6, 71, 999999, 23, 0
2015011423     ,999999,999999,999999,999999,999999
2015011500, -5, 76, 999999, 317, 2
2015011501, -5, 75, 999999, 269, 0
2015011502, -8, 75, 999999, 332, 0
2015011503, -6, 77, 999999, 11, 0
2015011504, -8, 73, 999999, 210, 0
2015011505, -6, 77, 999999, 303, 2
2015011506, -8, 74, 999999, 306, 0
2015011507, -6, 77, 999999, 264, 0
2015011508, -9, 75, 999999, 11, 0
2015011509, -7, 72, 999999, 295, 0
2015011510, -3, 71, 999999, 0, 0
2015011511, -1, 53, 999999, 351, 0
2015011512, 2, 49, 999999, 62, 2
2015011513, 4, 39, 999999, 252, 7
2015011514, 5, 37, 999999, 244, 10
2015011515, 4, 30, 999999, 264, 7
2015011516, 5, 33, 999999, 238, 6
2015011517, 3, 31, 999999, 241, 1
2015011518, 3, 38, 999999, 283, 3
2015011519, 3, 39, 999999, 275, 6
2015011520, 1, 37, 999999, 295, 4
2015011521, -1, 41, 999999, 320, 4
2015011522, -2, 46, 999999, 255, 0
2015011523     ,999999,999999,999999,999999,999999
2015011600, -2, 45, 999999, 258, 2
2015011601, -2, 47, 999999, 295, 1
2015011602, -2, 46, 999999, 272, 3
2015011603, 0, 46, 999999, 266, 3
2015011604, -2, 46, 999999, 252, 3
2015011605, -2, 43, 999999, 269, 1
2015011606, 0, 36, 999999, 269, 4
2015011607, 0, 29, 999999, 306, 8
2015011608, 0, 29, 999999, 283, 4
2015011609, 0, 34, 999999, 232, 4
2015011610, 1, 26, 999999, 334, 8
2015011611, 2, 24, 999999, 261, 7
2015011612, 0, 19, 999999, 283, 6
2015011613, 1, 19, 999999, 286, 5
2015011614, 1, 17, 999999, 295, 10
2015011615, 2, 15, 999999, 289, 8
2015011616, 2, 13, 999999, 295, 8
2015011617, 1, 14, 999999, 286, 3
2015011618, -1, 17, 999999, 323, 3
2015011619, 1, 23, 999999, 317, 4
2015011620, -1, 27, 999999, 91, 2
2015011621, -2, 30, 999999, 45, 2
2015011622, -3, 33, 999999, 179, 0
